timestamp,open,high,low,close,volume
1609459200000,736.14,738.8,730,731.28,282.19664757
1609460100000,731.04,732.24,729.61,731.4,74.9248303
1609461000000,731.6,734.09,731.6,733.48,79.1171718
1609461900000,733.41,735.52,732.44,734.06,147.54806919
1609462800000,734.03,743.45,733.44,743.45,460.85350888
1609463700000,743.44,743.61,739.95,742.18,224.41316594
1609464600000,742.19,748.17,740.85,747.46,432.23382976
1609465500000,747.26,748.88,745.97,748.7,144.97331413
1609466400000,748.31,748.9,744.01,744.3,303.00526276
1609467300000,744.31,746.48,744.31,745.17,190.36508408
1609468200000,744.64,745.53,742.27,744.4,302.7447296
1609469100000,744.34,746.44,743.38,744.2,87.77908044
1609470000000,744.03,745.6,743.32,744.22,117.04546594
1609470900000,744.22,745.44,743.47,745.13,69.03345898
1609471800000,745.07,747.18,744.5,746.13,73.73734953
1609472700000,746.13,746.8,744.76,744.86,143.66665548
1609473600000,745.36,746.41,743.85,744.38,130.10433362
1609474500000,744.36,747.05,744.36,745.47,194.79825965
1609475400000,745.77,746.13,739.73,741.51,271.11010925
1609476300000,741.6,743.29,741.6,742.5,48.37031763
1609477200000,743.08,743.08,739.67,742.43,106.67581711
1609478100000,742.51,742.86,740.96,741.2,116.21244329
1609479000000,741.4,741.82,739.81,740.97,80.6481219
1609479900000,741.2,742.2,740.41,740.74,311.87582288
1609480800000,740.8,743.07,740.8,742.15,89.59843965
1609481700000,742.15,743.07,737.3,738,253.71103464
1609482600000,737.79,739.88,737.45,739.61,237.06113357
1609483500000,739.61,740.22,738.22,739.64,66.2811517
1609484400000,739.8,740.59,734.31,735,162.16941968
1609485300000,735.03,738.68,735.03,735.71,73.06522184
1609486200000,735.77,737.86,735.01,737,106.77839149
1609487100000,737,737.8,736.02,737.21,101.11672246
1609488000000,737.4,738.35,732.66,733.28,139.53750358
1609488900000,733.39,733.39,725.74,730.63,404.60246459
1609489800000,730.4,733.46,726.51,727.19,201.61690547
1609490700000,726.8,731.66,726.41,730.08,146.51736122
1609491600000,729.99,733.38,729.08,732.05,131.33994028
1609492500000,732.07,734.6,731.31,733.52,98.89805503
1609493400000,733.29,734.48,732.8,733.13,106.25482791
1609494300000,733.07,734.62,733.07,733.73,26.07015094
1609495200000,733.72,737.2,733.4,736.89,138.36906367
1609496100000,736.7,736.7,734.6,735.46,57.34237418
1609497000000,735.6,737.73,735.23,737.4,68.1106328
1609497900000,737.41,738.68,736.18,736.85,116.08794584
1609498800000,736.73,738.69,736.2,738.27,180.9427282
1609499700000,738.44,740.93,737.97,740.4,193.38107808
1609500600000,740.78,741.75,737.87,738.9,423.67398032
1609501500000,738.98,739.98,737.18,738.79,127.0386742
1609502400000,738.79,739.8,734.69,736.28,322.03428102
1609503300000,736.28,740.93,734.96,740.48,176.05856975
1609504200000,740.49,743.68,739.4,740.89,341.81679124
1609505100000,740.81,741,732.37,733.39,450.23967937
1609506000000,733.11,736.47,732.72,736.4,122.18690831
1609506900000,736.4,737.93,735.97,737.88,110.35972703
1609507800000,738,739.59,736.66,738.19,112.26138312
1609508700000,738.19,741.94,738.19,740.08,143.43835402
1609509600000,740.16,742.64,737.52,740.01,142.9820567
1609510500000,739.93,740.71,739.43,739.97,93.30447955
1609511400000,739.97,740.2,737.43,739.01,92.06001804
1609512300000,738.91,738.97,736.6,738.35,140.55511746
1609513200000,738.03,738.63,736.09,736.89,135.59321146
1609514100000,736.9,739.79,736.6,739.38,173.90788059
1609515000000,739.4,739.4,733.65,734.59,284.67573934
1609515900000,734.61,736.91,734.61,735.51,108.24890414
1609516800000,735.58,737.36,733.03,735.4,76.09904493
1609517700000,735.2,736.52,734.13,735.6,140.75187094
1609518600000,735.52,736.94,735.05,736.6,93.9291804
1609519500000,736.59,737.6,735.51,735.8,43.16066229
1609520400000,735.8,736.32,734.47,735.35,85.22900282
1609521300000,735.36,735.8,733.2,733.8,149.54995062
1609522200000,733.81,733.86,729,730.29,692.25781952
1609523100000,730.28,730.28,727.02,728.15,338.05285597
1609524000000,728,731.66,726.02,730.06,345.18932835
1609524900000,730.2,730.34,725.84,727.09,146.94273581
1609525800000,726.92,728.71,720.73,720.73,479.88125027
1609526700000,720.73,725,714.41,724.9,1276.95643235
1609527600000,724.8,724.8,721.3,723.38,234.17711426
1609528500000,723.21,725.24,722,724.2,161.98414498
1609529400000,724.12,725.71,722.12,725.67,129.90809298
1609530300000,725.67,728.11,725.11,725.58,199.54831443
1609531200000,725.42,728.6,722.69,726.8,186.62171537
1609532100000,726.84,729.13,726,728.47,119.46573925
1609533000000,728.46,728.61,727.2,727.41,54.98880841
1609533900000,727.4,730.68,727.01,729.7,75.90874443
1609534800000,729.48,729.89,728.41,728.76,145.36817487
1609535700000,728.74,730.33,728.16,729.79,150.96490661
1609536600000,729.6,730.54,728.11,728.23,98.88709773
1609537500000,728.26,729.16,726.82,727.99,436.55227587
1609538400000,727.86,729.88,725.98,729.79,312.85980135
1609539300000,729.73,731.76,728.62,731.55,100.14848803
1609540200000,731.49,731.49,728.61,728.74,84.86510321
1609541100000,728.6,730.01,727.78,728.89,54.90864084
1609542000000,729.06,730.18,728.06,729.13,89.32965961
1609542900000,729.26,730.16,727.81,728.69,83.71521626
1609543800000,728.69,730.46,728.41,729.15,96.82391038
1609544700000,729.01,729.21,727.96,729.02,81.4655256
1609545600000,729.03,730.07,724.1,727.81,229.80810655
1609546500000,727.8,727.8,716.72,717.71,438.89469599
1609547400000,717.71,723.2,716.43,722.19,825.10013133
1609548300000,722.2,722.55,717.78,720.06,728.73228218
1609549200000,720.09,720.8,715,715.4,262.59945494
1609550100000,715.61,721.15,715.43,719.89,136.51386383
1609551000000,720,730.18,719.81,729.32,383.3910923
1609551900000,729.22,731.7,729,729.1,185.32024553
1609552800000,729.39,733,729.39,731.31,151.66358887
1609553700000,731.58,733.42,731.11,733.42,275.26574573
1609554600000,733.44,734.35,731,732.33,207.63369327
1609555500000,732.02,732.74,729.38,729.6,77.8028623
1609556400000,729.73,731.92,729.64,731.54,76.21920737
1609557300000,731.45,731.45,729.48,730.52,115.17655045
1609558200000,730.51,731.03,728.67,728.7,88.39284785
1609559100000,728.7,730.58,728.7,730.36,111.73122072
1609560000000,730.29,730.34,726.4,726.61,93.12531303
1609560900000,726.6,728.56,726.33,728.04,41.93225834
1609561800000,728,730.59,727.05,729.79,155.07895999
1609562700000,729.8,730.19,728.2,729.64,121.97501709
1609563600000,729.49,733.32,729.49,732.41,289.2761803
1609564500000,732.54,732.54,730.86,732.15,61.53024126
1609565400000,732.14,732.41,731.14,731.52,96.19785664
1609566300000,731.7,731.99,730.81,731.8,194.40739432
1609567200000,732,733.38,730.72,732.61,336.56897732
1609568100000,732.61,732.8,731.23,731.98,65.73268199
