timestamp,open,high,low,close,volume
1609459200000,28924.9,29015,28687.1,28750.9,38.46912144
1609460100000,28752,28863.5,28729.8,28827.3,20.92114259
1609461000000,28827.4,28936.9,28827.4,28926.6,14.09641598
1609461900000,28927.1,29023.3,28890.8,28990.9,12.72250869
1609462800000,28990.9,29385,28958.5,29381.9,66.59979489
1609463700000,29381.9,29412.8,29249.1,29387.5,63.47720387
1609464600000,29387.4,29469.5,29318.9,29325,23.96437637
1609465500000,29324.1,29428.9,29316.7,29407,15.70847904
1609466400000,29408.9,29462,29206.5,29245.2,18.72881804
1609467300000,29244.9,29382.4,29244.9,29300.1,13.44494403
1609468200000,29300.1,29300.1,29125.2,29270.7,28.40112764
1609469100000,29266.7,29338.4,29158.3,29191.3,10.64688126
1609470000000,29192.9,29284.1,29192.9,29267.6,6.54181305
1609470900000,29265.8,29304.1,29152,29206.5,9.86117828
1609471800000,29215.7,29346.4,29195.2,29277.7,15.01752655
1609472700000,29277.7,29316.2,29244.5,29279.5,8.41008388
1609473600000,29279.6,29336.7,29279.6,29286.6,9.08953385
1609474500000,29289.6,29380.3,29289.6,29337.6,8.49026811
1609475400000,29337.7,29380.4,29058.2,29171.5,21.94722977
1609476300000,29173.8,29229.3,29173.8,29222.7,26.35430612
1609477200000,29222.6,29237.5,29100.4,29122.1,17.6073568
1609478100000,29122,29190.5,29122,29167.9,9.0333203
1609479000000,29167.8,29203.8,29118.7,29181.7,6.1666093
1609479900000,29181.7,29212.2,29148.9,29181.1,9.23437496
1609480800000,29185.3,29258.2,29185.3,29217.3,14.82051147
1609481700000,29223.6,29236.2,29112.9,29112.9,10.22861933
1609482600000,29111.2,29200,29098.5,29191.7,9.24335526
1609483500000,29191.8,29200.1,29090.9,29169.9,7.76099989
1609484400000,29170,29186.3,28800,28934.7,39.1596817
1609485300000,28927.8,29036.3,28914.9,29015,15.20638146
1609486200000,29010.4,29102,29001.8,29092.6,11.73607984
1609487100000,29092.6,29098.9,29058.3,29095.4,6.26041139
1609488000000,29095.4,29177.5,28986.4,29012.1,17.21035901
1609488900000,29009.1,29048.6,28882.9,29038.6,21.21307884
1609489800000,29038.6,29118.9,28951,28984.5,12.00143373
1609490700000,28984.2,29074,28937.3,29000.2,9.06147807
1609491600000,29000.1,29145,28971.4,29126.8,10.46108598
1609492500000,29126.8,29225.8,29094.4,29184.9,13.63829156
1609493400000,29181.9,29308.9,29181.9,29228.8,10.69450407
1609494300000,29228.9,29276.9,29186.4,29199.3,12.09380079
1609495200000,29199.3,29312.1,29164.6,29277.6,12.94018812
1609496100000,29277.5,29350,29223.5,29223.5,15.07973884
1609497000000,29228.4,29308.3,29212.6,29267.2,8.97016712
1609497900000,29270,29299.9,29216.8,29222.1,8.03479126
1609498800000,29230.4,29343.5,29220.6,29304.9,12.55901874
1609499700000,29304.9,29383.5,29269.8,29371.8,16.98391356
1609500600000,29371.8,29411.8,29263.3,29278,14.33578554
1609501500000,29278.1,29312.7,29242.6,29312.7,9.80091859
1609502400000,29312.7,29318.9,29199.8,29263.2,12.28419556
1609503300000,29263.3,29448.8,29241.5,29445.4,18.84582098
1609504200000,29445.5,29607.1,29429,29500.9,75.19140818
1609505100000,29498,29498,29155.2,29233.6,50.26078548
1609506000000,29233.6,29380.9,29207,29380.9,9.68859313
1609506900000,29381.8,29412.1,29303,29391.9,17.23409556
1609507800000,29391.9,29429.3,29360.7,29393,7.89175303
1609508700000,29393,29466.3,29393,29460.7,8.77083112
1609509600000,29460.7,29531.1,29360.1,29461.7,21.04176764
1609510500000,29461.7,29465.9,29397.8,29429.4,11.72044179
1609511400000,29427.4,29443.3,29335.2,29394.2,12.983519
1609512300000,29401.7,29401.8,29280.7,29330.3,16.1589657
1609513200000,29330.3,29389.9,29261.1,29350.6,11.9319189
1609514100000,29350.5,29361.3,29224.1,29298.6,21.46341709
1609515000000,29298.5,29298.5,29034.4,29138,33.76123396
1609515900000,29131.5,29239.5,29131.5,29195.9,15.62427838
1609516800000,29196,29265.5,29131.4,29224.4,17.85544124
1609517700000,29224.3,29323.8,29220.1,29281.2,14.14352221
1609518600000,29281.1,29311.1,29257.6,29292.8,6.61623072
1609519500000,29292.8,29358,29278.7,29302,21.15346571
1609520400000,29302,29318.7,29260.6,29310.4,4.77969679
1609521300000,29310.4,29338.3,29228,29280.7,12.92616895
